1.5	0.137276	0.003516	0.019625	0.019937474	50.15680449
2.25	0.067918	0.001554	0.006092	0.00628708	159.0563403
2.75	0.040208	0.000774	0.00367		0.00375073	266.6147612
3.25	0.019524	0.000345	0.001915	0.001945829	513.9198078
3.75	0.010177	0.000173	0.001172	0.0011847	844.0958794
4.25	0.004811	8.20E-05	0.000619	0.000624408	1601.517677
5	0.002007	2.60E-05	0.000278	0.000279213	3581.492819
6.25	0.000463	7.00E-06	7.10E-05	7.13442E-05	14016.5493
8	8.20E-05	2.00E-06	1.40E-05	1.41421E-05	70710.67812
